text,hatespeech_comb,hatespeech_G1,annotator_G1,hatespeech_G2,annotator_G2,hatespeech_G3,annotator_G3,pre_processed_text
"A Esquerda é o próprio Zumbi dos Palmares:
Quer libertar os negros de uma escravidão pra escraviza-los em outra https://t.co/c1XOaNIPmI",1,1,A,1.0,It,0,C,esquerda próprio zumbi palmares quer libertar negro escravidão pra escravizalos outra httpstcocxoanipmi
A esquerda está morrendo de um Câncer terminal https://t.co/qcH8FkSNKh,1,1,E,1.0,It,0,E,esquerda morrendo câncer terminal httpstcoqchfksnkh
"A esquerda fala muito sobre essas rebeliões e justificam a 'superlotação', mas não fala do motivo que fizeram eles irem pras prisões.",0,1,A,0.0,V,0,E,esquerda fala sobre rebeliões justificam superlotação fala motivo fizeram irem pras prisões
A esquerda faz um monte de merda e a gente é obrigado a ver a mídia chamando a direita de extrema ...,0,1,B,0.0,V,0,D,esquerda faz monte merda gente obrigado ver mídia chamando direita extremum
A esquerda filha da puta como sempre https://t.co/CbHw2V9dOB,1,1,E,1.0,Dani,1,D,esquerda filha puta sempre httpstcocbhwvdob
"A esquerda gosta de viver na sujeira, gosta do feio e idolatra a burrice. Pichação não é arte, é coisa de vagabundo _ https://t.co/pRkOnzBSTQ",0,1,E,0.0,I,0,D,esquerda gosta viver sujeira gosta feio idolatra burrice pichação arte coisa vagabundo httpstcoprkonzbstq
"A esquerda inventa o problema, incute na cabeça das pessoas que o problema existe, repete a mentira até que acredit _ https://t.co/v9m5h7Gc6z",0,1,C,0.0,It,0,D,esquerda inventa problema incute cabeça pessoas problema existe repete mentira acredit httpstcovmhgcz
"A esquerdalha #comunista e #anarquista sempre foi, é, e será uma escumalha selvagem, carregada de ódio e violência _ https://t.co/AwYQKfgj35",0,1,A,0.0,B,0,C,esquerdalha comunista anarquista sempre escumalha selvagem carregada ódio violência httpstcoawyqkfgj
"A esquerdalha (protegida pelo sistema e pelos media), no seu melhor, a mostrar a tolerância que defende.
#Nantes _ https://t.co/tMqoRAsR5x",1,1,C,1.0,It,0,C,esquerdalha protegida sistema medium melhor mostrar tolerância defende nantes httpstcotmqorasrx
"A esquerda reclama das coisas inventadas pela própria esquerda:
Racismo, homofobia, machismo, nazismo, cultura de estupro e luta de classes.",0,1,D,0.0,B,0,B,esquerda reclama coisas inventadas própria esquerda racismo homofobia machismo nazismo cultura estupro luta class
"A  ética da imprensa regional contrasta com o cartel da comunicação social de alcance nacional.
Felicito o _ https://t.co/Y7oD6CcInV",0,0,C,0.0,V,0,B,ética imprensa regional contrasta cartel comunicação social alcance nacional felicito httpstcoyodccinv
"A Europa, muito doente e submissa a estes espectáculos de mariquice nojenta, claro que se torna presa fácil do Islã _ https://t.co/BIAymMELN1",1,1,C,1.0,S,0,D,europa doente submissa espectáculos mariquice nojenta claro torna presa fácil islã httpstcobiaymmeln
A fdp não come carne e quer q vc tb não coma. Chupar meu pau ela não quer,1,1,B,1.0,I,1,D,fdp come carne quer q vc tb coma chupar pau quer
"6a feira é dia de 'Overdose de Tourette'.
E hoje a caravana pára na ERICEIRA.
Auditório Jaime Lobo e Silva, 22h.
Is _ https://t.co/CrTfw7LA9h",0,1,A,0.0,B,0,D,feira dia overdose tourette hoje caravana pára ericeira auditório jaime lobo silva h is httpstcocrtfwlah
A feminazi @lolaescreva tem a cara de pau de pedir dinheiro em seu blog - mesmo ganhando uma boquinha de 11 mil - v _ https://t.co/XH24MvyqxB,1,1,A,1.0,S,1,C,feminazi cara pau pedir dinheiro blog ganhando boquinha mil v httpstcoxhmvyqxb
"a feminista pode até dar a alma dela no primeiro encontro, mas por favor  #usecamisinha , seja uma puta consciente!",1,1,A,1.0,I,1,A,feminista pode dar alma primeiro encontro favor usecamisinha puta consciente
"A @FernandaLimaBah e seu programa de sexo acham um absurdo as famílias não falarem abertamente de sexo em casa. 
Até pq ela certamente...",0,0,E,1.0,S,0,E,programa sexo acham absurdo famílias falarem abertamente sexo casa pq certamente
A Festa do Branco é um evento que promete marcar  o Cruzeiro Diamantes 2017. Aqui estão algumas inspirações: _ https://t.co/sZyln0lwQt,0,0,E,0.0,I,0,A,festa branco evento promete marcar cruzeiro diamante aqui algumas inspirações httpstcoszylnlwqt
Afffffff só por Deus eu te que fica olhando a funça da atual dá minha ex,1,1,B,1.0,I,0,A,afffffff deus fica olhando funça atual dá ex
Afff... N te dou mais nada http://t.co/hyBYnjtrab,0,0,B,0.0,I,0,D,afff n dou nada httptcohybynjtrab
aff pq vc pinta o cabelo........td mundo sabe q vermelho e loiro só fica bom em tom de pele clara,1,1,B,1.0,Dani,0,D,aff pq vc pinta cabelotd mundo sabe q vermelho loiro fica bom tom pele clara
Aff só por que não tem negro no oscar agora eles sao racista........ pfvr miga melhore,0,1,D,0.0,It,0,D,aff negro oscar agora sao racista pfvr miga melhore
"Afinal a Constituição da República feita por estes senhores, serve para quê? É para ser violada?
https://t.co/JuaODQaZmS",1,1,E,0.0,It,1,B,afinal constituição república feita senhores serve quê violada
"afinal, a privatização do ensino médio/superior brasileiro e o fim dos projetos sociais que ajudam milhões é o que vai levantar o país",1,1,D,1.0,V,1,B,afinal privatização ensino médiosuperior brasileiro fim projetos sociais ajudam milhões vai levantar país
AFINAL O TIME DO PRESÍDIO PRECISA DE GOLEIRO... https://t.co/wPxhSyvGDK,0,0,B,1.0,It,0,A,afinal time presídio precisa goleiro httpstcowpxhsyvgdk
"A força do sonho @jpintocoelho60 
https://t.co/4jGTaKM9gQ",0,0,E,0.0,I,0,D,força sonho
A forma como você se vê não altera o que você é de fato! https://t.co/F1vbtmfKGs,0,1,E,0.0,I,0,B,forma vê altera fato httpstcofvbtmfkgs
"@agdabritto Ixi, amiga.. marron.. marromenos.. termino de namoro, foda ne",0,0,C,0.0,V,0,A,ixi amiga marron marromenos termino namoro foda ne
"@agdabritto Nem eu, amiga.. nem eu. e como ela diz: #eavidasegue",0,0,C,1.0,V,0,A,amiga diz eavidasegue
"@agdabritto ooowwww, amorrr, ja chegou???",0,0,E,0.0,V,0,A,ooowwww amorrr ja chegou
@agdabritto Quero saber tudooo como foi o diaaaa!,0,0,A,0.0,B,0,C,quero saber tudooo diaaaa
"@agdabritto Sei lá, inventei agora.. #catita hahaha",0,0,B,0.0,I,0,E,sei lá inventei agora catita hahaha
@Agenda #Abril. Seminário sobre Ideologia de Gênero.(Com certificado) 08 e 09 Abril. #Ariquemes/RO. https://t.co/9FWPfwGNRv,0,0,C,0.0,It,1,B,abril seminário sobre ideologia gênerocom certificado abril ariquemesro httpstcofwpfwgnrv
"Agenda actualizada para os próximos meses:
https://t.co/vvezwg8Gx2",0,0,B,0.0,It,0,E,agenda actualizada próximos meses
"#Agenda 11,12 e13 de Março/SP. #CongressoEvangelizarKids Informações:
Igreja Batista do Povo, _ https://t.co/vpReD2R1W1",0,0,E,0.0,V,0,C,agenda marçosp congressoevangelizarkids informações igreja batista povo httpstcovpredrw
#AgendaMaio  Palestra sobre identidade de gênero.(Ideologia de Gênero) #SãoLuizMaranhão https://t.co/6dWIFPYWkN,0,0,E,0.0,V,0,E,agendamaio palestra sobre identidade gêneroideologia gênero sãoluizmaranhão httpstcodwifpywkn
"#Agenda Março 18 e 19.
 Simpósio sobre Ideologia de Gênero.",0,0,D,0.0,V,0,C,agenda março simpósio sobre ideologia gênero
Agenda Março . Ideologia de Gênero. https://t.co/vhpKZjqQJD,1,1,E,0.0,S,1,B,agenda março ideologia gênero httpstcovhpkzjqqjd
"Agenda para os próximos tempos.
Bilhetes na FNAC e Ticketline https://t.co/IBtRKfrgJD",0,0,D,0.0,I,0,E,agenda próximos tempo bilhetes fnac ticketline httpstcoibtrkfrgjd
Agenda #SãoPaulo 11/03. Congresso Evangelizar KIDS. Igreja Batista do Povo. https://t.co/4nSFGR5Fal,0,0,A,0.0,I,0,A,agenda sãopaulo congresso evangelizar kid igreja batista povo httpstconsfgrfal
Agendas dias 18 e 19 de Março em #Campinas/SP. Simpósio de Ideologia De Genero e Cultos familiar.,0,0,A,0.0,B,0,B,agenda dia março campinassp simpósio ideologia genero cultos familiar
"Agende seminário ou palestras para liderança, jovens e igreja geral sobre Ideologia de Gênero. 
Com 5 livros... https://t.co/XmSL8gDa8l",0,1,C,0.0,B,0,B,agende seminário palestra liderança jovens igreja geral sobre ideologia gênero livros httpstcoxmslgdal
a gente mulher e um ser humano mais burra acreditar que ainda possa.  ter amor verdadeiro,0,1,C,0.0,B,0,C,gente mulher humano burra acreditar ainda possa ter amor verdadeiro
"a gente nao sabe se a mulher ta feliz de burca, nao sabe se é tranquilo p travesti ta com aquela roupa etc etc etc",0,0,B,0.0,I,0,A,gente nao sabe mulher ta feliz burca nao sabe tranquilo p travesti ta roupa etc etc etc
@AgenteRusso o cara que escolhe foto é muito fanfarrão,0,1,C,0.0,V,0,E,cara escolhe foto fanfarrão
A @gleisi fazer greve...não trabalhar..É um alívio para o BRASIL... já que ela só faz atrapalhar o país mesmo. Devo _ https://t.co/EzKOlbn8YF,1,1,C,0.0,B,1,E,fazer grevenão trabalharé alívio brasil faz atrapalhar país devo httpstcoezkolbnyf
"A globo mentiu para o futebol feminino. E a mulherada, como sempre iludida, acredita. Tudo normal",1,1,D,1.0,S,1,B,globo mentiu futebol feminino mulherada sempre iludida acredita tudo normal
"A #globo só mostra as 'belezas e o amor' do carnaval.Mas, se quer saber a verdade, liga na @recordtvoficial que está mostrando tda Violência",0,1,A,0.0,V,0,D,globo mostra belezas amor carnavalmas quer saber verdade liga mostrando tda violência
"A Gloria Alvarez arrebenta!
O discurso dela na CPAC 2016 foi sensacional! 
https://t.co/FVD2M4GBye",0,0,B,0.0,V,0,A,gloria alvarez arrebenta discurso cpac sensacional
"@agnaldoregojr 
2) O fato de o cidadão de bem passar a portar uma arma não o transformará em bandido.
Crime é questão de índole!",0,0,E,1.0,S,0,A,fato cidadão bem passar portar arma transformará bandido crime questão índole
"Agora deu 'tilt' no @Ricamconsult , a AMEBA que teve a cara de pau de comparar Trump com Hugo Chavez. https://t.co/G24QMKa7Be",1,1,C,0.0,B,1,B,agora deu tilt ameba cara pau comparar trump hugo chavez httpstcogqmkabe
agora é oficial: os dinossauros estão extintos,0,0,A,0.0,Dani,0,E,agora oficial dinossauros extintos
Agora é só umas gordas feias pra caralho,1,1,E,1.0,I,1,C,agora uma gordas feias pra caralho
Agora não entendo mais nada branco não pode namorar com negra ? Ue ? Mais vão termina o colégio e pega uma vaga no Mac!!! Valeu,1,1,B,1.0,V,0,B,agora entendo nada branco pode namorar negra ue vão termina colégio pega vaga mac valeu
"Agora os novos refugiados já não são por causa da guerra, são até chamados 'refugiados económicos ', como sempre foram, não fugiram de nada",0,1,A,0.0,B,0,C,agora novos refugiados causa guerra chamados refugiados económicos sempre fugiram nada
Agora pareço aqueles gajos que se viram para as fufas e dizem que ela são fufas pq nunca experimentaram pila (????????) Lol,1,1,D,1.0,B,0,E,agora pareço gajos viram fufas dizem fufas pq nunca experimentaram pila lol
agora que a dilma vai sair quem assume é o aécio né??,0,1,D,0.0,I,0,D,agora dilma vai sair assume aécio né
"... Agora refugiados com uma ideologia e Cultura completamente INCOMPATÍVEIS com as nossas, aí não tem como mesmo!",1,1,E,0.0,B,1,E,agora refugiados ideologia cultura completamente incompatíveis aí
agora sim esse latinos imundos vão parar de tentar entrar nos EUA #Trump,1,1,A,1.0,S,1,D,agora sim latino imundos vão parar tentar entrar eua trump
Agora sim está correto @pecesiqueira abraço #paz https://t.co/DUoMBeWwqu,0,0,A,0.0,It,0,D,agora sim correto abraço paz httpstcoduombewwqu
AGORA SIM EU ASSUMO http://t.co/UzOwKrxdOy,0,1,A,0.0,I,0,A,agora sim assumo httptcouzowkrxdoy
Agora sim @homemdeverdade pode usar perfume - http://www.youtube.com/watch?v=_wx6DP99bYE,0,1,D,0.0,S,0,A,agora sim pode usar perfume httpwwwyoutubecomwatchvwxdpbye
"Agora sim LISBOA, estamos prontos para começar https://t.co/JJdLm8R2oO",0,0,A,0.0,I,0,E,agora sim lisboa prontos começar httpstcojjdlmroo
Agora tá na moda colocar a culpa nos países do OM. Não se engane e aos outros.Quem produziu REFUGIADOS foram EUA e OTAN @AbrahoCavalcant.,0,1,E,0.0,S,0,E,agora tá moda colocar culpa países om engane outrosquem produziu refugiados eua otan abrahocavalcant
agora tudo é apropriação cultural não pode nem usar turbante mais,0,0,E,0.0,I,0,A,agora tudo apropriação cultural pode usar turbante
agora tudo faz sentido https://t.co/gAkF8IbNea,0,0,C,0.0,Dani,0,A,agora tudo faz sentido httpstcogakfibnea
Agora vc pensa: Uma cidadã que não cuida da sua própria filha querer impor em sala de aula o que deve ser ensinado ao meu filho? Um absurdo.,1,1,A,1.0,V,0,C,agora vc pensa cidadã cuida própria filha querer impor sala aula deve ensinado filho absurdo
"Agradece-se esse empurrão vindo do outro lado do Atlântico para dar o golpe de misericórdia na famigerada @uniao_europeia 
#BREXIT #PEXIT",0,1,D,0.0,B,0,D,agradecese empurrão vindo outro lado atlântico dar golpe misericórdia famigerada brexit pexit
A grande imprensa e a população esquerdista mostram o quão democráticos são ao sequer deixar Trump COMEÇAR a trabalhar!,0,1,E,0.0,V,0,E,grande imprensa população esquerdista mostram quão democráticos sequer deixar trump começar trabalhar
A grande questão aqui é por que há tantos furos ilegais vindo de Washington? Haverão estes furos quando eu negociar _ https://t.co/VWfbJSbcoR,0,0,E,0.0,B,0,D,grande questão aqui tantos furos ilegais vindo washington haverão furos negociar httpstcovwfbjsbcor
"A greve dos Estivadores
https://t.co/EcYwmGj8Aq#RenovarPortugal #PNR",0,0,B,0.0,B,0,D,greve estivadores
"Aguarela com muitos anos.
#Salazar https://t.co/n00XTL4AiC",0,1,A,0.0,V,0,A,aguarela muitos ano salazar httpstconxtlaic
água ser essencial é coisa de maricas. Cerveja é essencial !,1,1,D,1.0,It,1,B,água essencial coisa maricas cerveja essencial
"ahahaha ..as musas de direita destroem qualquer petista, como a gleisi hoffman https://t.co/1eHxXa6cNB",0,0,C,0.0,B,0,C,ahahaha musa direita destroem qualquer petista gleisi hoffman httpstcoehxxacnb
A hipocrisia esquerdista em sua mais alta essência aqui. Somos nós que temos ódio @fernandaemelo? VAI DAÍ PORRA https://t.co/Rchflhftvg,1,1,B,0.0,V,1,C,hipocrisia esquerdista alta essência aqui ódio fernandaemelo vai daí porra httpstcorchflhftvg
ah lá o filho do porteiro passou no enem,0,0,B,1.0,It,0,D,ah lá filho porteiro passou enem
"'ah mas artista tal eh gorda, ela eh feia. tem tanto dinheiro e n melhora' TE FODE GAROTA NÃO EH PQ ELA EH FAMOSA Q ELA TEM Q SER PERFEITA",1,1,E,1.0,I,1,A,ah artista tal eh gorda eh feia tanto dinheiro n melhora fode garota eh pq eh famosa q q perfeita
"Ah, o perigo do Islão, e tal, e a civilização europeia, e não sei quê. https://t.co/GBJPgWqhYO",0,1,D,0.0,I,0,D,ah perigo islão tal civilização europeia sei quê httpstcogbjpgwqhyo
"Ah, porque o nacionalismo deste gajo é económico e é tão económico quanto o do PCP. Com a diferença de o PCP não querer Angola de volta.",0,0,A,0.0,I,0,A,ah porque nacionalismo deste gajo económico tão económico quanto pcp diferença pcp querer angola volta
"Ah, valente! E para a mortalidade infantil em Angola, não vai nada, oh isabel? https://t.co/q7yFNtpRVC",0,1,C,0.0,It,0,D,ah valente mortalidade infantil angola vai nada oh isabel httpstcoqyfntprvc
"'Ah você não tem dó dos presidiários'
Deles não tenho mesmo não, tenho das vítimas que fazem.",0,1,D,0.0,V,0,C,ah dó presidiários vítimas fazem
A identidade não se vende https://t.co/0FBKzmmuCV,0,1,E,0.0,V,0,C,identidade vende httpstcofbkzmmucv
A ideologia de gênero chegou no seu mais alto grau de insanidade. Qual é sua identidade de gênero? ALIENÍGENA..OK... https://t.co/FGLJ5hbm68,0,0,B,0.0,B,0,D,ideologia gênero chegou alto grau insanidade identidade gênero alienígenaok httpstcofgljhbm
"~ Ai, fiz 1 piada sexista e machista mas não sou nada disso, vc que é burra e não tem senso de humor ~ FELIZ DIA DA MULHER",1,1,D,1.0,V,0,D,ai fiz piada sexista machista nada disso vc burra senso humor feliz dia mulher
"“ai, luigi, mas vc ta militando? q saco”
.
pois é pq eu entendo os privilégios que eu tenho por ter nascido homem branco",1,1,A,1.0,V,0,C,“ ai luigi vc ta militando q saco ” poi pq entendo privilégios ter nascido homem branco
"A imagem que define o que são esquerda e direita:
Esquerda = vagabundo mascarado.
Direita = patriota com a bandeir _ https://t.co/yDs4P8MdA4",1,1,A,0.0,B,1,E,imagem define esquerda direita esquerda vagabundo mascarado direita patriota bandeir httpstcoydspmda
Ai meu deus como é bom ser vida loka,0,0,A,0.0,V,0,B,ai deus bom vida loka
"A imprensa sempre do lado dos bandidos. 
Pra quem ainda tinha alguma dúvida:
https://t.co/k541HxiCN3",0,1,D,0.0,Dani,0,A,imprensa sempre lado bandidos pra ainda alguma dúvida
"Aí não é ''suspeito'', né seus VAGABUNDOS!?!! É 'comprovado'. 
Mas se for bandido ATIRANDO contra PM em carro ROUB _ https://t.co/aj3PkB9oBH",1,1,A,1.0,V,0,E,aí suspeito né vagabundos comprovado bandido atirando contra pm carro roub httpstcoajpkbobh
"Ainda a propósito do @sosracismo e afins, aqui ficam palavras alguém do próprio sistema: Pacheco Pereira. _ https://t.co/jQQD7yyJOu",1,1,A,1.0,V,0,C,ainda propósito afins aqui ficam palavras alguém próprio sistema pacheco pereira httpstcojqqdyyjou
"Ainda bem q ontem a FIFA n atribuiu o prémio 'fair-play' à Chapecoense.
Temos de parar de premiar equipas cujos jogadores se atiram p o chão",0,1,B,0.0,I,0,D,ainda bem q ontem fifa n atribuiu prémio fairplay chapecoense parar premiar equipas cujos jogadores atiram p chão
ainda bem que eu sou sapatão e não preciso disso,0,0,B,0.0,B,0,D,ainda bem sapatão preciso disso
"ainda bem que o crivella ganhou, imagina só o rio com droga legalizada, sem PM e aborto liberado???",0,1,D,0.0,S,0,A,ainda bem crivella ganhou imagina rio droga legalizada pm aborto liberado
Ainda bem que o STF soltou o goleiro BRUNO.. agora sabemos a FALTA de moral que tem.... caso do Bolsonaro é mais uma piada do STF #vergonha,0,0,E,0.0,V,0,D,ainda bem stf soltou goleiro bruno agora sabemos falta moral caso bolsonaro piada stf vergonha
"ainda bem que o trump ganhou imagina só o mundo sem nenhuma guerra e preconceito???? nossa muito chato 
NÓS QUER É BOMBA NA COREIA",0,1,C,0.0,Dani,0,A,ainda bem trump ganhou imagina mundo nenhuma guerra preconceito chato quer bomba coreia
